name,url
大澳榕樹頭 Tai O Banyan Tree,/zh/hongkong/r-%E5%A4%A7%E6%BE%B3%E6%A6%95%E6%A8%B9%E9%A0%AD-%E5%A4%A7%E6%BE%B3-%E8%A5%BF%E5%BC%8F-%E7%94%9C%E5%93%81-%E7%B3%96%E6%B0%B4-r174926
The Bounty Entertainment & Sports Bar,/zh/hongkong/r-the-bounty-entertainment-sports-bar-%E6%84%89%E6%99%AF%E7%81%A3-%E8%A5%BF%E5%BC%8F-%E9%85%92-r456526
Panopolis,/zh/hongkong/r-panopolis-%E8%B5%A4%E9%B1%B2%E8%A7%92-%E8%A5%BF%E5%BC%8F-%E7%84%A1%E8%82%89%E9%A4%90%E5%96%AE-r50558
海岸餐廳 Island Cafe,/zh/hongkong/r-%E6%B5%B7%E5%B2%B8%E9%A4%90%E5%BB%B3-%E6%84%89%E6%99%AF%E7%81%A3-%E8%A5%BF%E5%BC%8F-%E7%87%92%E8%87%98-r47114
創意美食美食車 Creative Yummy Food Truck,/zh/hongkong/r-%E5%89%B5%E6%84%8F%E7%BE%8E%E9%A3%9F%E7%BE%8E%E9%A3%9F%E8%BB%8A-%E5%A4%A7%E5%B6%BC%E5%B1%B1-%E7%BE%8E%E5%9C%8B%E8%8F%9C-%E4%B8%89%E6%96%87%E6%B2%BB-r533685
Andante,/zh/hongkong/r-andante-%E6%9D%B1%E6%B6%8C-%E8%A5%BF%E5%BC%8F-%E8%96%84%E9%A4%85-r15530
星巴克咖啡 Starbucks Coffee,/zh/hongkong/r-%E6%98%9F%E5%B7%B4%E5%85%8B%E5%92%96%E5%95%A1-%E8%B5%A4%E9%B1%B2%E8%A7%92-%E7%BE%8E%E5%9C%8B%E8%8F%9C-%E6%B2%99%E5%BE%8B-r41844
Pak Shing Kitchen,/zh/hongkong/r-pak-shing-kitchen-%E6%9D%B1%E6%B6%8C-%E6%B3%B0%E5%9C%8B%E8%8F%9C-r612937
Soi 1 泰集,/zh/hongkong/r-soi-1-%E6%B3%B0%E9%9B%86-%E6%9D%B1%E6%B6%8C-%E6%B3%B0%E5%9C%8B%E8%8F%9C-%E7%94%9C%E5%93%81-%E7%B3%96%E6%B0%B4-r612422
華御結 Hana-Musubi,/zh/hongkong/r-%E8%8F%AF%E5%BE%A1%E7%B5%90-%E8%B5%A4%E9%B1%B2%E8%A7%92-%E6%97%A5%E6%9C%AC%E8%8F%9C-%E5%A3%BD%E5%8F%B8-%E5%88%BA%E8%BA%AB-r608289
Hungry Korean,/zh/hongkong/r-hungry-korean-%E8%B5%A4%E9%B1%B2%E8%A7%92-%E9%9F%93%E5%9C%8B%E8%8F%9C-r601098
匠工房秀吉 Hideyoshi,/zh/hongkong/r-%E5%8C%A0%E5%B7%A5%E6%88%BF%E7%A7%80%E5%90%89-%E6%9D%B1%E6%B6%8C-%E6%97%A5%E6%9C%AC%E8%8F%9C-%E8%96%84%E9%A4%85-r600382
中與志,/zh/hongkong/r-%E4%B8%AD%E8%88%87%E5%BF%97-%E6%84%89%E6%99%AF%E7%81%A3-%E6%97%A5%E6%9C%AC%E8%8F%9C-%E5%A3%BD%E5%8F%B8-%E5%88%BA%E8%BA%AB-r581512
南昌美食 Chok Dee Thai Food,/zh/hongkong/r-%E5%8D%97%E6%98%8C%E7%BE%8E%E9%A3%9F-%E5%9D%AA%E6%B4%B2-%E6%B3%B0%E5%9C%8B%E8%8F%9C-%E5%92%96%E5%96%B1-r574754
Spicy Island Restaurant & Bar,/zh/hongkong/r-spicy-island-restaurant-bar-%E5%8D%97%E4%B8%AB%E5%B3%B6-%E5%8D%B0%E5%BA%A6%E8%8F%9C-r573789
MUJI to GO,/zh/hongkong/r-muji-to-go-%E8%B5%A4%E9%B1%B2%E8%A7%92-%E6%97%A5%E6%9C%AC%E8%8F%9C-r561730
Bombay bar,/zh/hongkong/r-bombay-bar-%E5%8D%97%E4%B8%AB%E5%B3%B6-%E5%8D%B0%E5%BA%A6%E8%8F%9C-%E5%92%96%E5%96%B1-r538548
小弟 MiniBros,/zh/hongkong/r-%E5%B0%8F%E5%BC%9F-%E9%95%B7%E6%B4%B2-%E6%97%A5%E6%9C%AC%E8%8F%9C-r50172
海之日日本料理 Hoi Chi Yat Japanese Restaurant ,/zh/hongkong/r-%E6%B5%B7%E4%B9%8B%E6%97%A5%E6%97%A5%E6%9C%AC%E6%96%99%E7%90%86-%E9%95%B7%E6%B4%B2-%E6%97%A5%E6%9C%AC%E8%8F%9C-%E5%A3%BD%E5%8F%B8-%E5%88%BA%E8%BA%AB-r32532
長沙小廚 High Tide ,/zh/hongkong/r-%E9%95%B7%E6%B2%99%E5%B0%8F%E5%BB%9A-%E5%A4%A7%E5%B6%BC%E5%B1%B1-%E6%B3%B0%E5%9C%8B%E8%8F%9C-%E5%92%96%E5%96%B1-r30900
味千拉麵 Ajisen Ramen ,/zh/hongkong/r-%E5%91%B3%E5%8D%83%E6%8B%89%E9%BA%B5-%E8%B5%A4%E9%B1%B2%E8%A7%92-%E6%97%A5%E6%9C%AC%E8%8F%9C-%E6%8B%89%E9%BA%B5-r14778
Chateraise ,/zh/hongkong/r-chateraise-%E6%9D%B1%E6%B6%8C-%E6%97%A5%E6%9C%AC%E8%8F%9C-%E8%A5%BF%E5%BC%8F%E7%B3%95%E9%BB%9E-r618442
Porterhouse,/zh/hongkong/r-porterhouse-%E4%B8%AD%E7%92%B0-%E8%A5%BF%E5%BC%8F-r455519
白鬍子炸魚薯條 White Beard Fish n Chips,/zh/hongkong/r-%E7%99%BD%E9%AC%8D%E5%AD%90%E7%82%B8%E9%AD%9A%E8%96%AF%E6%A2%9D-%E4%B8%AD%E7%92%B0-%E8%A5%BF%E5%BC%8F-%E6%BC%A2%E5%A0%A1%E5%8C%85-r484574
Elephant Grounds,/zh/hongkong/r-elephant-grounds-%E9%8A%85%E9%91%BC%E7%81%A3-%E8%A5%BF%E5%BC%8F-%E7%94%9C%E5%93%81-%E7%B3%96%E6%B0%B4-r474138
快船廊 Clipper Lounge,/zh/hongkong/r-%E5%BF%AB%E8%88%B9%E5%BB%8A-%E4%B8%AD%E7%92%B0-%E8%A5%BF%E5%BC%8F-%E8%87%AA%E5%8A%A9%E9%A4%90-r494
Springfields,/zh/hongkong/r-springfields-%E4%B8%AD%E7%92%B0-%E8%A5%BF%E5%BC%8F-%E7%94%9C%E5%93%81-%E7%B3%96%E6%B0%B4-r535699
La Famille,/zh/hongkong/r-la-famille-%E9%8A%85%E9%91%BC%E7%81%A3-%E6%B3%95%E5%9C%8B%E8%8F%9C-%E7%94%9C%E5%93%81-%E7%B3%96%E6%B0%B4-r577627
"The Italian Club - Wine Bar, Steak House & Pizza Gourmet",/zh/hongkong/r-the-italian-club-wine-bar-steak-house-pizza-gourmet-%E4%B8%AD%E7%92%B0-%E6%84%8F%E5%A4%A7%E5%88%A9%E8%8F%9C-%E9%85%92-r567591
BAKE Cheese Tart,/zh/hongkong/r-bake-cheese-tart-%E9%8A%85%E9%91%BC%E7%81%A3-%E8%A5%BF%E5%BC%8F-%E7%94%9C%E5%93%81-%E7%B3%96%E6%B0%B4-r460266
J.Co Donuts & Coffee,/zh/hongkong/r-j-co-donuts-coffee-%E7%81%A3%E4%BB%94-%E8%A5%BF%E5%BC%8F-%E9%9B%AA%E7%B3%95-%E4%B9%B3%E9%85%AA-r514511
CAFÉ LANDMARK,/zh/hongkong/r-cafe-landmark-%E4%B8%AD%E7%92%B0-%E8%A5%BF%E5%BC%8F-r10521
Kampoeng,/zh/hongkong/r-kampoeng-%E9%8A%85%E9%91%BC%E7%81%A3-%E8%A5%BF%E5%BC%8F-%E6%B2%99%E5%BE%8B-r458151
茶園 Tiffin,/zh/hongkong/r-%E8%8C%B6%E5%9C%92-%E7%81%A3%E4%BB%94-%E8%A5%BF%E5%BC%8F-%E8%87%AA%E5%8A%A9%E9%A4%90-r6161
Le Rêve,/zh/hongkong/r-le-reve-%E9%8A%85%E9%91%BC%E7%81%A3-%E6%97%A5%E6%9C%AC%E8%8F%9C-fine-dining-r491254
Beef & Liberty,/zh/hongkong/r-beef-liberty-%E4%B8%AD%E7%92%B0-%E8%A5%BF%E5%BC%8F-%E6%BC%A2%E5%A0%A1%E5%8C%85-r501273
No Milkshake No Life,/zh/hongkong/r-no-milkshake-no-life-%E8%A5%BF%E7%92%B0-%E8%A5%BF%E5%BC%8F-%E4%B8%89%E6%96%87%E6%B2%BB-r498224
榮哥廚房私房菜,/zh/hongkong/r-%E6%A6%AE%E5%93%A5%E5%BB%9A%E6%88%BF%E7%A7%81%E6%88%BF%E8%8F%9C-%E8%A7%80%E5%A1%98-%E5%A4%9A%E5%9C%8B%E8%8F%9C-r510459
點·子·巷 Bistro Lane,/zh/hongkong/r-%E9%BB%9E-%E5%AD%90-%E5%B7%B7-%E9%B0%82%E9%AD%9A%E6%B6%8C-%E5%8F%B0%E7%81%A3%E8%8F%9C-%E5%8F%B0%E5%BC%8F%E9%A3%B2%E5%93%81-r521334
鼎·會館 Ding's Club,/zh/hongkong/r-%E9%BC%8E-%E6%9C%83%E9%A4%A8-%E4%B8%AD%E7%92%B0-%E7%B2%B5%E8%8F%9C-%E5%BB%A3%E6%9D%B1-r589400
Fang Fang,/zh/hongkong/r-fang-fang-%E4%B8%AD%E7%92%B0-%E6%B8%AF%E5%BC%8F-%E6%B9%AF%E5%93%81-r531351
麵館皇 Noodleholic,/zh/hongkong/r-%E9%BA%B5%E9%A4%A8%E7%9A%87-%E9%8A%85%E9%91%BC%E7%81%A3-%E6%BB%AC%E8%8F%9C-%E4%B8%8A%E6%B5%B7-%E7%B2%89%E9%BA%B5-%E7%B1%B3%E7%B7%9A-r182112
食得好 Eatwell,/zh/hongkong/r-%E9%A3%9F%E5%BE%97%E5%A5%BD-%E5%A4%A9%E5%90%8E-%E7%B2%B5%E8%8F%9C-%E5%BB%A3%E6%9D%B1-%E9%9B%9E%E7%85%B2-r15415
十里潮香 Chiu Inn,/zh/hongkong/r-%E5%8D%81%E9%87%8C%E6%BD%AE%E9%A6%99-%E9%8A%85%E9%91%BC%E7%81%A3-%E6%BD%AE%E5%B7%9E%E8%8F%9C-r568111
RBTea,/zh/hongkong/r-rbtea-%E9%8A%85%E9%91%BC%E7%81%A3-%E8%A5%BF%E5%BC%8F-%E7%94%9C%E5%93%81-%E7%B3%96%E6%B0%B4-r485518
1935 壹玖叁伍 1935 Restaurant,/zh/hongkong/r-1935-%E5%A3%B9%E7%8E%96%E5%8F%81%E4%BC%8D-%E4%B8%AD%E7%92%B0-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-r554623
利寶閣 Star of Canton Restaurant,/zh/hongkong/r-%E5%88%A9%E5%AF%B6%E9%96%A3-%E9%8A%85%E9%91%BC%E7%81%A3-%E7%B2%B5%E8%8F%9C-%E5%BB%A3%E6%9D%B1-%E9%BB%9E%E5%BF%83-r2883
鏞記酒家 Yung Kee Restaurant,/zh/hongkong/r-%E9%8F%9E%E8%A8%98%E9%85%92%E5%AE%B6-%E4%B8%AD%E7%92%B0-%E7%B2%B5%E8%8F%9C-%E5%BB%A3%E6%9D%B1-%E7%87%92%E8%87%98-r4203
青藏牛肉麵 Beef Noodles,/zh/hongkong/r-%E9%9D%92%E8%97%8F%E7%89%9B%E8%82%89%E9%BA%B5-%E5%8C%97%E8%A7%92-%E6%96%B0%E7%96%86%E8%8F%9C-%E7%B2%89%E9%BA%B5-%E7%B1%B3%E7%B7%9A-r31961
上海弄堂菜肉餛飩 Shanghai Lane,/zh/hongkong/r-%E4%B8%8A%E6%B5%B7%E5%BC%84%E5%A0%82%E8%8F%9C%E8%82%89%E9%A4%9B%E9%A3%A9-%E8%B7%91%E9%A6%AC%E5%9C%B0-%E6%BB%AC%E8%8F%9C-%E4%B8%8A%E6%B5%B7-%E7%84%A1%E8%82%89%E9%A4%90%E5%96%AE-r12599
大班樓 The Chairman,/zh/hongkong/r-%E5%A4%A7%E7%8F%AD%E6%A8%93-%E4%B8%AD%E7%92%B0-%E7%B2%B5%E8%8F%9C-%E5%BB%A3%E6%9D%B1-r36252
巴依餐廳 Ba Yi Restaurant,/zh/hongkong/r-%E5%B7%B4%E4%BE%9D%E9%A4%90%E5%BB%B3-%E8%A5%BF%E7%92%B0-%E6%96%B0%E7%96%86%E8%8F%9C-%E9%9B%B2%E5%90%9E-%E9%A4%83%E5%AD%90-r15599
醋娘子 Mrs. Vinegar,/zh/hongkong/r-%E9%86%8B%E5%A8%98%E5%AD%90-%E4%B8%8A%E7%92%B0-%E6%BB%AC%E8%8F%9C-%E4%B8%8A%E6%B5%B7-%E7%B2%89%E9%BA%B5-%E7%B1%B3%E7%B7%9A-r439790
粵 YUÈ,/zh/hongkong/r-%E7%B2%B5-%E5%8C%97%E8%A7%92-%E7%B2%B5%E8%8F%9C-%E5%BB%A3%E6%9D%B1-%E9%BB%9E%E5%BF%83-r25212
紫粵軒 Tze Yuet Heen,/zh/hongkong/r-%E7%B4%AB%E7%B2%B5%E8%BB%92-%E5%B0%87%E8%BB%8D%E6%BE%B3-%E7%B2%B5%E8%8F%9C-%E5%BB%A3%E6%9D%B1-%E7%81%AB%E9%8D%8B-r114352
陳勤記鹵鵝飯店 Chan Kan Kee Chiu Chow Restaurant,/zh/hongkong/r-%E9%99%B3%E5%8B%A4%E8%A8%98%E9%B9%B5%E9%B5%9D%E9%A3%AF%E5%BA%97-%E4%B8%8A%E7%92%B0-%E6%BD%AE%E5%B7%9E%E8%8F%9C-r401
皇苑 Royal Garden,/zh/hongkong/r-%E7%9A%87%E8%8B%91-%E7%AD%B2%E7%AE%95%E7%81%A3-%E7%B2%B5%E8%8F%9C-%E5%BB%A3%E6%9D%B1-%E9%BB%9E%E5%BF%83-r514334
望月軒 Moon Palace,/zh/hongkong/r-%E6%9C%9B%E6%9C%88%E8%BB%92-%E4%B8%8A%E7%92%B0-%E5%B7%9D%E8%8F%9C-%E5%9B%9B%E5%B7%9D-%E7%81%AB%E9%8D%8B-r479120
西塘花記,/zh/hongkong/r-%E8%A5%BF%E5%A1%98%E8%8A%B1%E8%A8%98-%E7%81%A3%E4%BB%94-%E7%B2%B5%E8%8F%9C-%E5%BB%A3%E6%9D%B1-%E9%9B%B2%E5%90%9E-%E9%A4%83%E5%AD%90-r612781
鈺膳潮州私房菜 Yuk Cuisine,/zh/hongkong/r-%E9%88%BA%E8%86%B3%E6%BD%AE%E5%B7%9E%E7%A7%81%E6%88%BF%E8%8F%9C-%E7%81%A3%E4%BB%94-%E6%BD%AE%E5%B7%9E%E8%8F%9C-r584984
國金軒 Cuisine Cuisine,/zh/hongkong/r-%E5%9C%8B%E9%87%91%E8%BB%92-%E4%B8%AD%E7%92%B0-%E7%B2%B5%E8%8F%9C-%E5%BB%A3%E6%9D%B1-%E9%BB%9E%E5%BF%83-r13359
美味廚 Megan's Kitchen,/zh/hongkong/r-%E7%BE%8E%E5%91%B3%E5%BB%9A-%E7%81%A3%E4%BB%94-%E6%B8%AF%E5%BC%8F-%E7%81%AB%E9%8D%8B-r15235
港灣壹號 One Harbour Road,/zh/hongkong/r-%E6%B8%AF%E7%81%A3%E5%A3%B9%E8%99%9F-%E7%81%A3%E4%BB%94-%E7%B2%B5%E8%8F%9C-%E5%BB%A3%E6%9D%B1-%E9%BB%9E%E5%BF%83-r2580
星記海鮮飯店 Sing Kee Seafood Restaurant,/zh/hongkong/r-%E6%98%9F%E8%A8%98%E6%B5%B7%E9%AE%AE%E9%A3%AF%E5%BA%97-%E7%81%A3%E4%BB%94-%E7%B2%B5%E8%8F%9C-%E5%BB%A3%E6%9D%B1-%E6%B5%B7%E9%AE%AE-r164435
金兜記海鮮菜館 Kam Dau Kee Seafood Restaurant,/zh/hongkong/r-%E9%87%91%E5%85%9C%E8%A8%98%E6%B5%B7%E9%AE%AE%E8%8F%9C%E9%A4%A8-%E7%81%A3%E4%BB%94-%E7%B2%B5%E8%8F%9C-%E5%BB%A3%E6%9D%B1-r41897
大發茶餐廳 Dat Fat Restaurant,/zh/hongkong/r-%E5%A4%A7%E7%99%BC%E8%8C%B6%E9%A4%90%E5%BB%B3-%E7%81%A3%E4%BB%94-%E7%B2%B5%E8%8F%9C-%E5%BB%A3%E6%9D%B1-%E7%B2%A5%E5%93%81-r582
王林記潮州魚蛋粉麵 Wong Lam Kee Chiu Chow Fish Ball Noodles,/zh/hongkong/r-%E7%8E%8B%E6%9E%97%E8%A8%98%E6%BD%AE%E5%B7%9E%E9%AD%9A%E8%9B%8B%E7%B2%89%E9%BA%B5-%E7%AD%B2%E7%AE%95%E7%81%A3-%E6%B8%AF%E5%BC%8F-%E7%B2%89%E9%BA%B5-%E7%B1%B3%E7%B7%9A-r11049
益新美食館 Yixin Restaurant,/zh/hongkong/r-%E7%9B%8A%E6%96%B0%E7%BE%8E%E9%A3%9F%E9%A4%A8-%E7%81%A3%E4%BB%94-%E7%B2%B5%E8%8F%9C-%E5%BB%A3%E6%9D%B1-%E7%87%92%E8%87%98-r26228
正斗粥麵專家 Tasty Congee & Noodle Wantun Shop,/zh/hongkong/r-%E6%AD%A3%E6%96%97%E7%B2%A5%E9%BA%B5%E5%B0%88%E5%AE%B6-%E4%B8%AD%E7%92%B0-%E7%B2%B5%E8%8F%9C-%E5%BB%A3%E6%9D%B1-%E7%B2%A5%E5%93%81-r17424
金紫荊粵菜廳 Golden Bauhinia Cantonese Restaurant,/zh/hongkong/r-%E9%87%91%E7%B4%AB%E8%8D%8A%E7%B2%B5%E8%8F%9C%E5%BB%B3-%E7%81%A3%E4%BB%94-%E7%B2%B5%E8%8F%9C-%E5%BB%A3%E6%9D%B1-r14106
5019 Premium Factory,/zh/hongkong/r-5019-premium-factory-%E4%B8%AD%E7%92%B0-%E6%97%A5%E6%9C%AC%E8%8F%9C-%E6%BC%A2%E5%A0%A1%E5%8C%85-r525891
千里屋食堂 Senriya Shokudo,/zh/hongkong/r-%E5%8D%83%E9%87%8C%E5%B1%8B%E9%A3%9F%E5%A0%82-%E9%8A%85%E9%91%BC%E7%81%A3-%E6%97%A5%E6%9C%AC%E8%8F%9C-r559741
水木日本料理 Mizuki Japanese Restaurant,/zh/hongkong/r-%E6%B0%B4%E6%9C%A8%E6%97%A5%E6%9C%AC%E6%96%99%E7%90%86-%E7%81%A3%E4%BB%94-%E6%97%A5%E6%9C%AC%E8%8F%9C-%E5%A3%BD%E5%8F%B8-%E5%88%BA%E8%BA%AB-r183161
第一郡 Q1,/zh/hongkong/r-%E7%AC%AC%E4%B8%80%E9%83%A1-%E5%A4%A9%E5%90%8E-%E8%B6%8A%E5%8D%97%E8%8F%9C-%E6%BC%A2%E5%A0%A1%E5%8C%85-r553096
吱吱朕 Chi Chi Cham,/zh/hongkong/r-%E5%90%B1%E5%90%B1%E6%9C%95-%E4%B8%AD%E7%92%B0-%E6%97%A5%E6%9C%AC%E8%8F%9C-r502364
羅勒印度餐廳 Tulsi Indian Restaurant,/zh/hongkong/r-%E7%BE%85%E5%8B%92%E5%8D%B0%E5%BA%A6%E9%A4%90%E5%BB%B3-%E5%8C%97%E8%A7%92-%E5%8D%B0%E5%BA%A6%E8%8F%9C-%E5%92%96%E5%96%B1-r115381
喜來稀肉 Seorae,/zh/hongkong/r-%E5%96%9C%E4%BE%86%E7%A8%80%E8%82%89-%E9%8A%85%E9%91%BC%E7%81%A3-%E9%9F%93%E5%9C%8B%E8%8F%9C-%E9%9F%93%E7%87%92-r487837
鮨月 Sushi Moon,/zh/hongkong/r-%E9%AE%A8%E6%9C%88-%E7%81%A3%E4%BB%94-%E6%97%A5%E6%9C%AC%E8%8F%9C-%E5%BB%9A%E5%B8%AB%E7%99%BC%E8%BE%A6-r585504
i CREMERiA,/zh/hongkong/r-i-cremeria-%E9%8A%85%E9%91%BC%E7%81%A3-%E6%97%A5%E6%9C%AC%E8%8F%9C-%E9%9B%AA%E7%B3%95-%E4%B9%B3%E9%85%AA-r348675
奧壽司 Oh Sushi and Tappas,/zh/hongkong/r-%E5%A5%A7%E5%A3%BD%E5%8F%B8-%E8%96%84%E6%89%B6%E6%9E%97-%E6%97%A5%E6%9C%AC%E8%8F%9C-%E5%A3%BD%E5%8F%B8-%E5%88%BA%E8%BA%AB-r14730
蝦麵店 Prawn Noodle Shop,/zh/hongkong/r-%E8%9D%A6%E9%BA%B5%E5%BA%97-%E7%81%A3%E4%BB%94-%E9%A6%AC%E4%BE%86%E8%A5%BF%E4%BA%9E%E8%8F%9C-%E7%B2%89%E9%BA%B5-%E7%B1%B3%E7%B7%9A-r6207
座銀 Zagin Soba,/zh/hongkong/r-%E5%BA%A7%E9%8A%80-%E4%B8%AD%E7%92%B0-%E6%97%A5%E6%9C%AC%E8%8F%9C-%E6%8B%89%E9%BA%B5-r551177
八沢 Hachi Sawa,/zh/hongkong/r-%E5%85%AB%E6%B2%A2-%E4%B8%8A%E7%92%B0-%E6%97%A5%E6%9C%AC%E8%8F%9C-%E6%8B%89%E9%BA%B5-r528509
坂奈 Sakana Gozen,/zh/hongkong/r-%E5%9D%82%E5%A5%88-%E9%8A%85%E9%91%BC%E7%81%A3-%E6%97%A5%E6%9C%AC%E8%8F%9C-%E6%B5%B7%E9%AE%AE-r529458
BAKE Cheese Tart,/zh/hongkong/r-bake-cheese-tart-%E9%8A%85%E9%91%BC%E7%81%A3-%E8%A5%BF%E5%BC%8F-%E7%94%9C%E5%93%81-%E7%B3%96%E6%B0%B4-r460266
峰景餐廳 Cafe Deco,/zh/hongkong/r-%E5%B3%B0%E6%99%AF%E9%A4%90%E5%BB%B3-%E5%B0%96%E6%B2%99%E5%92%80-%E8%A5%BF%E5%BC%8F-%E7%84%A1%E8%82%89%E9%A4%90%E5%96%AE-r499154
百味閣餐廳 Lion Rock Bistro,/zh/hongkong/r-%E7%99%BE%E5%91%B3%E9%96%A3%E9%A4%90%E5%BB%B3-%E4%B9%9D%E9%BE%8D%E5%A1%98-%E8%A5%BF%E5%BC%8F-r9947
Uptop Bistro and Bar,/zh/hongkong/r-uptop-bistro-and-bar-%E5%B0%96%E6%B2%99%E5%92%80-%E8%A5%BF%E5%BC%8F-%E6%B2%99%E5%BE%8B-r440172
Simplylife Bakery Cafe,/zh/hongkong/r-simplylife-bakery-cafe-%E4%B9%9D%E9%BE%8D%E5%A1%98-%E8%A5%BF%E5%BC%8F-all-day-breakfast-r118530
La Vache!,/zh/hongkong/r-la-vache-%E5%B0%96%E6%B2%99%E5%92%80-%E8%A5%BF%E5%BC%8F-r555367
The Food Gallery,/zh/hongkong/r-the-food-gallery-%E5%B0%96%E6%B2%99%E5%92%80-%E8%A5%BF%E5%BC%8F-%E8%87%AA%E5%8A%A9%E9%A4%90-r163873
Top Blade Steak Lab,/zh/hongkong/r-top-blade-steak-lab-%E4%BD%95%E6%96%87%E7%94%B0-%E8%A5%BF%E5%BC%8F-%E9%85%92-r542684
AVA Restaurant Slash Bar,/zh/hongkong/r-ava-restaurant-slash-bar-%E5%B0%96%E6%B2%99%E5%92%80-%E8%A5%BF%E5%BC%8F-%E7%84%A1%E8%82%89%E9%A4%90%E5%96%AE-r56854
一心素食 O&S,/zh/hongkong/r-%E4%B8%80%E5%BF%83%E7%B4%A0%E9%A3%9F-%E8%A7%80%E5%A1%98-%E8%A5%BF%E5%BC%8F-%E7%B4%A0%E9%A3%9F-r188887
Bigger Burger Cafe,/zh/hongkong/r-bigger-burger-cafe-%E4%BD%90%E6%95%A6-%E8%A5%BF%E5%BC%8F-all-day-breakfast-r531969
Paper Moon,/zh/hongkong/r-paper-moon-%E5%B0%96%E6%B2%99%E5%92%80-%E6%84%8F%E5%A4%A7%E5%88%A9%E8%8F%9C-%E8%96%84%E9%A4%85-r541791
Outback Steakhouse,/zh/hongkong/r-outback-steakhouse-%E6%97%BA%E8%A7%92-%E6%BE%B3%E6%B4%B2%E8%8F%9C-r456533
葡匯咪走雞葡國餐廳 Mike's Chicken Comida de Portugal Restaurant,/zh/hongkong/r-%E8%91%A1%E5%8C%AF%E5%92%AA%E8%B5%B0%E9%9B%9E%E8%91%A1%E5%9C%8B%E9%A4%90%E5%BB%B3-%E5%B0%96%E6%B2%99%E5%92%80-%E8%91%A1%E5%9C%8B%E8%8F%9C-%E6%B5%B7%E9%AE%AE-r527735
Lab 10,/zh/hongkong/r-lab-10-%E6%97%BA%E8%A7%92-%E8%A5%BF%E5%BC%8F-%E9%9F%93%E7%87%92-r577683
浦東晉家門 Pudong Pub & Cafe,/zh/hongkong/r-%E6%B5%A6%E6%9D%B1%E6%99%89%E5%AE%B6%E9%96%80-%E5%A4%AA%E5%AD%90-%E8%A5%BF%E5%BC%8F-all-day-breakfast-r497548
榮哥廚房私房菜,/zh/hongkong/r-%E6%A6%AE%E5%93%A5%E5%BB%9A%E6%88%BF%E7%A7%81%E6%88%BF%E8%8F%9C-%E8%A7%80%E5%A1%98-%E5%A4%9A%E5%9C%8B%E8%8F%9C-r510459
大澳花膠專門店 Tai O Fish Maw Shop,/zh/hongkong/r-%E5%A4%A7%E6%BE%B3%E8%8A%B1%E8%86%A0%E5%B0%88%E9%96%80%E5%BA%97-%E5%A4%A7%E6%BE%B3-%E8%BE%B2%E5%AE%B6%E8%8F%9C-%E6%B9%AF%E5%93%81-r187199
九份手信 Chiufen Souvenir,/zh/hongkong/r-%E4%B9%9D%E4%BB%BD%E6%89%8B%E4%BF%A1-%E8%B5%A4%E9%B1%B2%E8%A7%92-%E5%8F%B0%E7%81%A3%E8%8F%9C-r46961
君鴻上海小館,/zh/hongkong/r-%E5%90%9B%E9%B4%BB%E4%B8%8A%E6%B5%B7%E5%B0%8F%E9%A4%A8-%E5%A4%A7%E6%BE%B3-%E6%BB%AC%E8%8F%9C-%E4%B8%8A%E6%B5%B7-r169212
恆美菜館,/zh/hongkong/r-%E6%81%86%E7%BE%8E%E8%8F%9C%E9%A4%A8-%E9%95%B7%E6%B4%B2-%E7%B2%B5%E8%8F%9C-%E5%BB%A3%E6%9D%B1-r22624
華興飯店,/zh/hongkong/r-%E8%8F%AF%E8%88%88%E9%A3%AF%E5%BA%97-%E5%9D%AA%E6%B4%B2-%E7%B2%B5%E8%8F%9C-%E5%BB%A3%E6%9D%B1-r115003
發記大排檔,/zh/hongkong/r-%E7%99%BC%E8%A8%98%E5%A4%A7%E6%8E%92%E6%AA%94-%E5%A4%A7%E5%B6%BC%E5%B1%B1-%E7%B2%B5%E8%8F%9C-%E5%BB%A3%E6%9D%B1-%E6%B5%B7%E9%AE%AE-r48721
興城潮州粥,/zh/hongkong/r-%E8%88%88%E5%9F%8E%E6%BD%AE%E5%B7%9E%E7%B2%A5-%E9%95%B7%E6%B4%B2-%E6%BD%AE%E5%B7%9E%E8%8F%9C-%E7%B2%A5%E5%93%81-r612823
新樂海鮮酒家 Sun Lok Seafood Restaurant,/zh/hongkong/r-%E6%96%B0%E6%A8%82%E6%B5%B7%E9%AE%AE%E9%85%92%E5%AE%B6-%E5%A4%A7%E5%B6%BC%E5%B1%B1-%E7%B2%B5%E8%8F%9C-%E5%BB%A3%E6%9D%B1-%E6%B5%B7%E9%AE%AE-r7873
怡軒海鮮美食 Yee Henn Sea View Restaurant,/zh/hongkong/r-%E6%80%A1%E8%BB%92%E6%B5%B7%E9%AE%AE%E7%BE%8E%E9%A3%9F-%E5%A4%A7%E5%B6%BC%E5%B1%B1-%E7%B2%B5%E8%8F%9C-%E5%BB%A3%E6%9D%B1-%E6%B5%B7%E9%AE%AE-r23319
海景茶座 Seaview Cafe,/zh/hongkong/r-%E6%B5%B7%E6%99%AF%E8%8C%B6%E5%BA%A7-%E6%9D%B1%E6%B6%8C-%E8%A5%BF%E5%BC%8F-r590151
